338.83161512027493, 584.192439862543
319.58762886597935, 536.0824742268042
290.03436426116843, 510.6529209621993
268.72852233676974, 480.41237113402065
218.55670103092785, 469.4158075601374
166.32302405498282, 435.0515463917526
130.58419243986253, 389.0034364261169
160.13745704467357, 391.75257731958766
109.27835051546393, 331.9587628865979
83.16151202749141, 263.9175257731959
158.76288659793818, 240.54982817869416
217.18213058419246, 204.12371134020623
268.0412371134021, 153.95189003436434
249.48453608247425, 201.37457044673545
298.9690721649485, 165.63573883161519
348.45360824742266, 107.2164948453609
380.7560137457045, 38.487972508591156
379.3814432989691, 123.71134020618558
360.13745704467357, 193.81443298969077
341.5807560137457, 248.1099656357389
395.18900343642616, 245.3608247422681
456.3573883161512, 230.92783505154642
514.0893470790378, 250.85910652920967
536.0824742268042, 281.0996563573883
453.6082474226804, 343.6426116838488
432.98969072164954, 397.9381443298969
358.7628865979382, 468.72852233676974
338.14432989690727, 452.9209621993127
349.1408934707904, 488.659793814433
350.5154639175258, 531.2714776632303
