# Number of curve loops: 7
# Number of points of each curveloops: 19 37 48 40 22 17 4
# Plane Surface(1) = {1, 2, 3, 4, 5, 7};
# Plane Surface(2) = {1};
# Plane Surface(3) = {2};
# Plane Surface(4) = {3};
# Plane Surface(5) = {4};
# Plane Surface(6) = {5,6};
# Plane Surface(7) = {6};
# Physical Surface("out") = {1};
# Physical Surface("V") = {2};
# Physical Surface("n") = {3};
# Physical Surface("C") = {4};
# Physical Surface("F") = {5};
# Physical Surface("D") = {6};
# Physical Surface("inD") = {7};
# Curve Loop 1 'V'
20.428341621030313, 292.6421404682274
19.64962534437604, 284.51319212188776
39.00705694120748, 278.01003344481603
139.67162918870548, 47.96079524340388
149.33956690716752, 47.96079524340388
239.61676459929458, 278.01003344481603
259.73674535284977, 284.51319212188776
259.70980015296556, 292.6421404682274
185.58624979143488, 293.45503530286135
185.61588951130753, 284.51319212188776
206.5765605012507, 280.4487179487179
215.46578194305846, 272.31976960237824
213.89487678980782, 260.1263470828688
164.37768296255678, 129.25027870680043
107.5260057268181, 266.6295057599405
109.09960540005719, 278.01003344481603
116.33439156897316, 282.8874024526198
138.0818623955359, 284.51319212188776
137.24925571911314, 292.6421404682274
# Curve Loop 2 'n'
274.7286054817711, 217.7203332094636
274.08641155119693, 208.91397250092896
287.5275754267808, 204.84949832775916
292.258703439787, 195.36572525702957
292.64940883810834, 77.4959742351046
287.983398391489, 67.33478880218007
275.2405642795715, 63.270314629010215
275.2675094794557, 55.14136628267056
359.8642099493222, 54.4639539204756
359.16363475233214, 63.270314629010215
349.0816391289825, 66.65737643998506
342.33186655798266, 77.4959742351046
341.9972969927535, 178.4304162021553
355.37783416859776, 192.65607580824968
365.4328845920632, 197.39796234361447
376.17503761257655, 197.39796234361447
385.594630405439, 191.30125108385974
389.6678464546052, 177.75300383996031
389.9866979865686, 81.56044840827445
385.9988084037024, 69.367025888765
373.93184972221434, 63.94772699120517
373.96104035542226, 55.14136628267056
456.5413417006188, 55.14136628267056
456.51439650073456, 63.270314629010215
446.4368917440322, 65.30255171559514
439.69610090632716, 73.43150006193474
439.34356787450844, 179.78524092654524
434.59447639491276, 194.68831289483458
427.16658296015976, 207.55914777653902
416.3974847397622, 215.68809612287868
402.28044543374887, 221.10739502043845
386.83860046676097, 221.10739502043845
375.4317991824366, 219.07515793385352
360.6815476791438, 212.9784466740988
350.6399698556205, 204.17208596556418
341.9478974596324, 193.33348817044464
341.1956772961975, 217.7203332094636
# Curve Loop 3 'C'
696.7645349685079, 297.6549919484702
686.6937665117765, 297.6549919484702
681.3608623680225, 286.13898179115563
673.322211069227, 280.7196828935959
629.635060323594, 294.9453424996903
604.1112197332563, 298.33240431066514
580.6194963008545, 296.3001672240802
549.760506133439, 288.84863123993557
524.3017831094883, 272.59073454725626
504.894502892871, 253.62318840579707
491.53417461693994, 233.30081753994793
482.8892563207492, 208.236560138734
478.93953910438563, 184.52712746191003
479.0113929707436, 162.84993187167095
481.76878509222985, 141.1727362814319
489.910726323915, 115.43106651802299
500.7157514774916, 96.46352037656379
520.9268968239883, 75.46373714851967
541.1155878372483, 61.23807754242529
568.6760364521691, 51.07689210950076
595.5448916033946, 47.01241793633096
622.3980287213543, 47.68983029852586
651.2383743307762, 56.49619100706053
674.0205408328933, 70.04443825095996
688.7483380029491, 82.91527313266442
703.462662573063, 99.85058218753866
692.6913189193416, 108.6569428960733
678.6416426130389, 93.75387092778391
663.2402154458773, 81.56044840827445
643.1346054655936, 70.72185061315491
625.6920794072015, 66.65737643998506
602.198110541476, 65.30255171559514
583.3768884223407, 72.07667533754488
565.2090874003981, 84.27009785705434
550.3600368308631, 107.97953053387832
543.5518829934474, 136.43084974606708
540.7316187388981, 177.07559147776536
543.962797291682, 215.01068376068372
551.9161221241776, 246.17165242165237
562.593157578304, 265.8166109253065
583.3521886557801, 282.07450761798583
603.478007535977, 286.81639415335064
626.31855530451, 282.7519199801808
647.1696491482572, 271.2359098228663
665.3599045034367, 252.26836368140712
676.1559479237186, 236.0104669887278
687.6390939410484, 215.01068376068372
697.0407232673213, 214.33327139848873
# Curve Loop 4 'F'
720.2764673008229, 293.5905177753003
719.6387642368961, 283.4293323423758
736.4256237647719, 282.7519199801808
744.5002019967465, 277.332621082621
750.5740991373169, 267.84884801189145
750.5112270042537, 84.27009785705434
748.5330002460863, 73.43150006193474
739.8274552501562, 66.65737643998506
721.0376691975524, 63.94772699120517
721.069105264084, 54.4639539204756
847.289403255116, 54.4639539204756
847.2579671885844, 63.94772699120517
827.1119394084747, 65.30255171559514
815.6826837909133, 70.04443825095996
808.9261749199425, 82.91527313266442
808.6342685878633, 170.9788802180106
825.4256189823866, 168.9466431314257
842.89958110731, 163.52734423386593
852.3393828000858, 151.33392171435645
859.113855137646, 133.04378793509224
861.8532837925429, 116.78589124241293
871.2549131188157, 116.10847888021794
870.8574714205233, 236.0104669887278
861.4580875275742, 236.0104669887278
856.1588648836754, 214.33327139848873
847.4870013876005, 197.39796234361447
832.0810833537915, 186.55936454849493
820.0051429390087, 183.84971509971507
808.5916053547132, 183.84971509971507
808.3064353226051, 269.8810850984764
811.638658374955, 277.332621082621
826.3978916115425, 280.7196828935959
847.8844430858928, 280.0422705314009
870.0536062906438, 275.9777963582311
888.88156470975, 267.1714356496965
901.0158863909487, 252.26836368140712
906.4341170010027, 238.0427040753127
910.5140693501401, 222.4622197448284
919.9134532430893, 222.4622197448284
919.0062981803202, 293.5905177753003
# Curve Loop 5 'outD'
935.1195277110902, 293.5905177753003
934.4795792138397, 284.10674470457076
